STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,ACTIVITY,Economic activity,POL_CAT,Policy category,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observational value,DECIMALS,Decimals,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation status
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,XKV,Kosovo,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2021,,0.000625,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,URY,Uruguay,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2021,,0.00075,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,POL,Poland,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2021,,0.00075,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,GBR,United Kingdom,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2021,,0.0001,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SWE,Sweden,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2021,,0.0001,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,NLD,Netherlands,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2021,,0.0001,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,IRL,Ireland,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2021,,0.0001,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,HUN,Hungary,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2021,,0.0001,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,GBR,United Kingdom,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.0001,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SWE,Sweden,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.0001,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,NLD,Netherlands,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.0001,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,IRL,Ireland,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.0001,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,HUN,Hungary,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.0001,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,URY,Uruguay,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.00075,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,POL,Poland,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.00075,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,IDN,Indonesia,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.117760938,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ZWE,Zimbabwe,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.00359375,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,VNM,Viet Nam,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.01046875,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,UZB,Uzbekistan,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.08525,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,UKR,Ukraine,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.006875,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,UGA,Uganda,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.061083333,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,TUN,Tunisia,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.005447917,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,THA,Thailand,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.039020833,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,TZA,Tanzania,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.1548625,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,TJK,Tajikistan,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.025258333,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SSD,South Sudan,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.053645833,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ZAF,South Africa,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.013520833,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SGP,Singapore,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.0141875,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SYC,Seychelles,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.054433333,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SRB,Serbia,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.047375,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SAU,Saudi Arabia,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.06503125,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,RWA,Rwanda,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.015672917,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ROU,Romania,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.0153,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,PER,Peru,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.00084375,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,PSE,Palestinian Authority or West Bank and Gaza Strip,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.013,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MKD,North Macedonia,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.0379375,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MMR,Myanmar,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.027458333,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MNE,Montenegro,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.0034375,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MNG,Mongolia,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.087625,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MDA,Moldova,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.004720833,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MUS,Mauritius,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.055597917,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MYS,Malaysia,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.062039063,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MWI,Malawi,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.089791667,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MDG,Madagascar,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.022404167,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,LBY,Libya,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.077125,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,LBN,Lebanon,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.057395833,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,LAO,Lao People’s Democratic Republic,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.03603625,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,KGZ,Kyrgyzstan,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.078625,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,XKV,Kosovo,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.04296875,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,KEN,Kenya,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.066183333,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,KAZ,Kazakhstan,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.00159375,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,JOR,Jordan,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.00933125,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,IND,India,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.011385417,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,GEO,Georgia,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.0125,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SWZ,Eswatini,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.011288542,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,EGY,Egypt,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.0104875,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,COD,Democratic Republic of the Congo,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.08335,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,HRV,Croatia,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.031632125,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,CHN,China (People’s Republic of),_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.121734375,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,KHM,Cambodia,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.02931875,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BDI,Burundi,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.07565625,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BGR,Bulgaria,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.02531875,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BRN,Brunei Darussalam,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.007729167,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BRA,Brazil,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.00424375,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BWA,Botswana,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.097258333,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BIH,Bosnia and Herzegovina,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.03825,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BLR,Belarus,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.024651042,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BGD,Bangladesh,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.07178125,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,AZE,Azerbaijan,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.011473958,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ARG,Argentina,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.05075,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,AGO,Angola,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.024004167,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,DZA,Algeria,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.086458333,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ALB,Albania,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.014490625,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,USA,United States,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.018475,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,TUR,Türkiye,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.0076975,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,CHE,Switzerland,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.004166667,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ESP,Spain,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.00101875,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SVN,Slovenia,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.0325375,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SVK,Slovak Republic,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.0040375,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,PRT,Portugal,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.0010375,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,NOR,Norway,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.000183333,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,NZL,New Zealand,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.01375,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MEX,Mexico,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.007496875,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,LUX,Luxembourg,_T,Total - All activities,_O,Other restrictions,RR,Regulatory restrictiveness,IX,Index,2023,,0.00055,,5,Five,0,Units,A,Normal value
